"","orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","taxon_attr","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","type_taxon"
"22634","410227","410227","txn",NA,"genus","Langtonia","Reid and Chandler 1933",NA,"410227","genus","Langtonia","54722","71641","extinct",3,"Angiospermae","NO_CLASS_SPECIFIED","Cornales","Cornaceae","Langtonia",56,48.07,48.07,37.71,"Ypresian","Bartonian",NA
"22635","24232","24232","txn",NA,"genus","Ligerina",NA,NA,"24232","genus","Ligerina","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Ligerina",NA,NA,NA,NA,NA,NA,NA
"22636","24174","24174","txn",NA,"genus","Hystricocythere",NA,NA,"24174","genus","Hystricocythere","23837","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Hystricocythere",113.2,93.9,113.2,93.9,"Albian","Cenomanian",NA
"22637","24189","24189","txn",NA,"genus","Jefina",NA,NA,"24189","genus","Jefina","23837","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Jefina",372.15,368.5,372.15,368.5,"Famennian",NA,NA
"22638","24210","24210","txn",NA,"genus","Kirtonella",NA,NA,"24210","genus","Kirtonella","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Kirtonella",NA,NA,NA,NA,NA,NA,NA
"22639","24238","24238","txn",NA,"genus","Loculibairdia",NA,NA,"24238","genus","Loculibairdia","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Loculibairdia",NA,NA,NA,NA,NA,NA,NA
"22640","24194","24194","txn",NA,"genus","Kaesleria",NA,NA,"24194","genus","Kaesleria","23837","6930","extinct",2,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Kaesleria",83.6,72.2,83.6,72.2,"Campanian",NA,NA
"22641","24157","24157","txn",NA,"genus","Hermanites","Puri 1955",NA,"24157","genus","Hermanites","82097","6930","extant",46,"Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Hermanites",113.2,93.9,5.333,3.6,"Albian","Zanclean",NA
"22642","24167","24167","txn",NA,"genus","Hornibrookella",NA,NA,"24167","genus","Hornibrookella","416620","6930","extinct",4,"Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Hornibrookella",48.07,41.03,41.03,37.71,"Lutetian","Bartonian",NA
"22643","24260","24260","txn",NA,"genus","Malzella","Hazel 1983",NA,"24260","genus","Malzella","82098","17874","extinct",3,"Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Malzella",11.63,5.333,5.333,3.6,"Tortonian","Zanclean",NA
"22644","24161","24161","txn",NA,"genus","Heterocythereis",NA,NA,"24161","genus","Heterocythereis","82097","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Heterocythereis",NA,NA,NA,NA,NA,NA,NA
"22645","24192","24192","txn",NA,"genus","Jugosocythereis",NA,NA,"24192","genus","Jugosocythereis","82102","6930","extant",26,"Arthropoda","Ostracoda","Podocopida","Hemicytheridae","Jugosocythereis",48.07,37.71,23.04,15.98,"Lutetian","Burdigalian",NA
"22646","24177","24177","txn",NA,"genus","Imhotepia",NA,NA,"24177","genus","Imhotepia","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Imhotepia",NA,NA,NA,NA,NA,NA,NA
"22647","24206","24206","txn",NA,"genus","Kikliocythere",NA,NA,"24206","genus","Kikliocythere","292191","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Brachycytheridae","Kikliocythere",72.2,66,72.2,66,"Maastrichtian",NA,NA
"22648","24256","24256","txn",NA,"genus","Macrodentina",NA,NA,"24256","genus","Macrodentina","292191","6930","extinct",22,"Arthropoda","Ostracoda","Podocopida","Brachycytheridae","Macrodentina",161.5,154.8,121.4,113.2,"Oxfordian","Aptian",NA
"22649","24172","24172","txn",NA,"genus","Hulingsina",NA,NA,"24172","genus","Hulingsina","464373","6930","extant",9,"Arthropoda","Ostracoda","Podocopida","Cytherideidae","Hulingsina",5.333,3.6,1.8,0.774,"Zanclean","Calabrian",NA
"22650","24195","24195","txn",NA,"genus","Kalyptovalva",NA,NA,"24195","genus","Kalyptovalva","82087","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Cytherideidae","Kalyptovalva",125.77,121.4,125.77,121.4,"Barremian",NA,NA
"22651","24160","24160","txn",NA,"genus","Heterocyprideis",NA,NA,"24160","genus","Heterocyprideis","82087","6930","extant",9,"Arthropoda","Ostracoda","Podocopida","Cytherideidae","Heterocyprideis",2.58,0.0117,0.129,0.0117,"Gelasian","Late Pleistocene",NA
"22652","24217","24217","txn",NA,"genus","Krithe","Brady et al. 1874",NA,"24217","genus","Krithe","393221","6930","extant",219,"Arthropoda","Ostracoda","Podocopida","Cytherideidae","Krithe",237,233.6,0.0117,0,"Carnian","Holocene",NA
"22653","24164","24164","txn",NA,"genus","Hirschmannia","Elofson 1941",NA,"24164","genus","Hirschmannia","82109","6930","extant",2,"Arthropoda","Ostracoda","Podocopida","Loxoconchidae","Hirschmannia",5.333,3.6,5.333,3.6,"Zanclean",NA,NA
"22654","24247","24247","txn",NA,"genus","Loxoconcha","Sars 1866",NA,"24247","genus","Loxoconcha","82109","6930","extant",216,"Arthropoda","Ostracoda","Podocopida","Loxoconchidae","Loxoconcha",119.57,113.2,0.0117,0,"Aptian","Holocene",NA
"22655","24248","24248","txn",NA,"genus","Loxoconchella",NA,NA,"24248","genus","Loxoconchella","82109","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Loxoconchidae","Loxoconchella",NA,NA,NA,NA,NA,NA,NA
"22656","24191","24191","txn",NA,"genus","Jonesia","Brady 1866",NA,"24191","genus","Jonesia","270884","6930","extant",6,"Arthropoda","Ostracoda","Podocopida","Pseudocytheridae","Jonesia",259.51,254.14,11.63,7.246,"Wuchiapingian","Tortonian",NA
"22657","24252","24252","txn",NA,"genus","Luvula",NA,"subjective synonym of","24191","genus","Jonesia","270884","6930","extant",6,"Arthropoda","Ostracoda","Podocopida","Pseudocytheridae","Jonesia",259.51,254.14,11.63,7.246,"Wuchiapingian","Tortonian",NA
"22658","24251","24251","txn",NA,"genus","Lutkevichinella","Schneider 1956",NA,"24251","genus","Lutkevichinella","98335","42640","extinct",11,"Arthropoda","Ostracoda","Podocopida","Limnocytheridae","Lutkevichinella",250.5,249.9,205.7,201.4,"Induan","Rhaetian","Lutkevichinella bruttanae"
"22659","24188","24188","txn",NA,"genus","Javanella",NA,NA,"24188","genus","Javanella","425682","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Cytherettidae","Javanella",NA,NA,NA,NA,NA,NA,NA
"22660","24239","24239","txn",NA,"genus","Loculicytheretta",NA,NA,"24239","genus","Loculicytheretta","425683","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Cytherettidae","Loculicytheretta",NA,NA,NA,NA,NA,NA,NA
"22661","24203","24203","txn",NA,"genus","Keijicythere","Kozur 1985",NA,"24203","genus","Keijicythere","270867","47207","extinct",2,"Arthropoda","Ostracoda","Podocopida","Bythocytheridae","Keijicythere",259.51,254.14,259.51,254.14,"Wuchiapingian",NA,NA
"22662","24165","24165","txn",NA,"genus","Hirsutocythere",NA,NA,"24165","genus","Hirsutocythere","82093","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Hirsutocythere",NA,NA,NA,NA,NA,NA,NA
"22663","24171","24171","txn",NA,"genus","Huantraiconella",NA,NA,"24171","genus","Huantraiconella","387285","6930","extinct",24,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Huantraiconella",72.2,61.66,66,61.66,"Maastrichtian","Danian",NA
"22664","24225","24225","txn",NA,"genus","Leniocythere",NA,NA,"24225","genus","Leniocythere","82093","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Leniocythere",66,59.24,66,59.24,"Danian","Selandian",NA
"22665","24176","24176","txn",NA,"genus","Idiocythere",NA,NA,"24176","genus","Idiocythere","82093","6930","extinct",3,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Idiocythere",41.03,37.71,20.45,15.98,"Bartonian","Burdigalian",NA
"22666","24185","24185","txn",NA,"genus","Isocythereis",NA,NA,"24185","genus","Isocythereis","82093","6930","extinct",5,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Isocythereis",113.2,93.9,11.63,5.333,"Albian","Messinian",NA
"22667","24178","24178","txn",NA,"genus","Incongruellina",NA,NA,"24178","genus","Incongruellina","464378","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Incongruellina",23.04,20.45,23.04,20.45,"Aquitanian",NA,NA
"22668","24154","24154","txn",NA,"genus","Henryhowella","Puri 1957",NA,"24154","genus","Henryhowella","82094","6930","extant",89,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Henryhowella",83.6,66,0.129,0.0117,"Campanian","Late Pleistocene",NA
"22669","24207","24207","txn",NA,"genus","Kingmaina",NA,NA,"24207","genus","Kingmaina","82094","6930","extinct",10,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Kingmaina",125.77,121.4,59.24,56,"Barremian","Thanetian",NA
"22670","24196","24196","txn",NA,"genus","Kamajcythereis",NA,NA,"24196","genus","Kamajcythereis","82094","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Trachyleberididae","Kamajcythereis",125.77,121.4,125.77,121.4,"Barremian",NA,NA
"22671","24197","24197","txn",NA,"genus","Kangarina",NA,NA,"24197","genus","Kangarina","162995","6930","extant",11,"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Kangarina",37.71,33.9,2.58,0.774,"Priabonian","Calabrian",NA
"22672","24153","24153","txn",NA,"genus","Hemiparacytheridea",NA,NA,"24153","genus","Hemiparacytheridea","162996","6930","extinct",7,"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Hemiparacytheridea",125.77,121.4,13.82,11.63,"Barremian","Serravallian",NA
"22673","24152","24152","txn",NA,"genus","Hemingwayella",NA,NA,"24152","genus","Hemingwayella","162996","6930","extinct",3,"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Hemingwayella",72.2,66,23.04,20.45,"Maastrichtian","Aquitanian",NA
"22674","24150","24150","txn",NA,"genus","Hemicytherura","Elofson 1941",NA,"24150","genus","Hemicytherura","162995","6930","extant",47,"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Hemicytherura",72.2,66,11.63,7.246,"Maastrichtian","Tortonian",NA
"22675","24170","24170","txn",NA,"genus","Howeina",NA,NA,"24170","genus","Howeina","162995","6930","extinct",2,"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Howeina",5.333,3.6,5.333,3.6,"Zanclean",NA,NA
"22676","24215","24215","txn",NA,"genus","Kobayashiina",NA,NA,"24215","genus","Kobayashiina","162995","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Cytheruridae","Kobayashiina",NA,NA,NA,NA,NA,NA,NA
"22677","24209","24209","txn",NA,"genus","Kirkbyellina",NA,NA,"24209","genus","Kirkbyellina","169399","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Berounellidae","Kirkbyellina",410.62,393.47,410.62,393.47,"Emsian",NA,NA
"22678","24149","24149","txn",NA,"genus","Hemicytheridea","Kingma 1948",NA,"24149","genus","Hemicytheridea","82106","6930","extinct",4,"Arthropoda","Ostracoda","Podocopida","Cytheridae","Hemicytheridea",33.9,27.3,33.9,23.04,"Rupelian","Chattian",NA
"22679","24250","24250","txn",NA,"genus","Loxocythere",NA,NA,"24250","genus","Loxocythere","82106","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","Cytheridae","Loxocythere",NA,NA,NA,NA,NA,NA,NA
"22680","24245","24245","txn",NA,"genus","Lophodentina",NA,NA,"24245","genus","Lophodentina","82107","6930","extinct",5,"Arthropoda","Ostracoda","Podocopida","Cytheridae","Lophodentina",199.5,192.9,161.5,154.8,"Sinemurian","Oxfordian",NA
"22681","24244","24244","txn",NA,"genus","Lophocythere",NA,NA,"24244","genus","Lophocythere","425697","6930","extinct",21,"Arthropoda","Ostracoda","Podocopida","Cytheridae","Lophocythere",170.9,168.2,154.8,149.2,"Bajocian","Kimmeridgian",NA
"22682","24175","24175","txn",NA,"genus","Iatella",NA,NA,"24175","genus","Iatella","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Iatella",NA,NA,NA,NA,NA,NA,NA
"22683","24155","24155","txn",NA,"genus","Heptaloculites",NA,NA,"24155","genus","Heptaloculites","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Heptaloculites",NA,NA,NA,NA,NA,NA,NA
"22684","24236","24236","txn",NA,"genus","Lixouria",NA,NA,"24236","genus","Lixouria","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Lixouria",NA,NA,NA,NA,NA,NA,NA
"22685","24259","24259","txn",NA,"genus","Majungaella",NA,NA,"24259","genus","Majungaella","23837","6930","extinct",32,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Majungaella",165.3,161.5,83.6,72.2,"Callovian","Campanian",NA
"22686","24269","24269","txn",NA,"genus","Martinicythere",NA,NA,"24269","genus","Martinicythere","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Martinicythere",NA,NA,NA,NA,NA,NA,NA
"22687","24156","24156","txn",NA,"genus","Hercynocythere",NA,NA,"24156","genus","Hercynocythere","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Hercynocythere",NA,NA,NA,NA,NA,NA,NA
"22688","24235","24235","txn",NA,"genus","Liujingnia",NA,NA,"24235","genus","Liujingnia","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Liujingnia",NA,NA,NA,NA,NA,NA,NA
"22689","24246","24246","txn",NA,"genus","Louza",NA,NA,"24246","genus","Louza","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Louza",NA,NA,NA,NA,NA,NA,NA
"22690","24265","24265","txn",NA,"genus","Marginohealdia",NA,NA,"24265","genus","Marginohealdia","169412","6930","extinct",4,"Arthropoda","Ostracoda","Podocopida","Healdiidae","Marginohealdia",283.3,274.4,283.3,274.4,"Kungurian",NA,NA
"22691","24166","24166","txn",NA,"genus","Holcopocythere",NA,NA,"24166","genus","Holcopocythere","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Holcopocythere",NA,NA,NA,NA,NA,NA,NA
"22692","24163","24163","txn",NA,"genus","Hiltermannicythere",NA,NA,"24163","genus","Hiltermannicythere","23837","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Hiltermannicythere",NA,NA,NA,NA,NA,NA,NA
"22693","24181","24181","txn",NA,"genus","Ionicythere",NA,NA,"24181","genus","Ionicythere","23837","6930","extinct",8,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Ionicythere",11.63,7.246,11.63,7.246,"Tortonian",NA,NA
"22694","24202","24202","txn",NA,"genus","Keijella",NA,NA,"24202","genus","Keijella","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Keijella",NA,NA,NA,NA,NA,NA,NA
"22695","24243","24243","txn",NA,"genus","Lophoctenella",NA,NA,"24243","genus","Lophoctenella","23837","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Lophoctenella",425,422.7,425,422.7,"Ludfordian",NA,NA
"22696","24223","24223","txn",NA,"genus","Lankacythere",NA,NA,"24223","genus","Lankacythere","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Lankacythere",NA,NA,NA,NA,NA,NA,NA
"22697","24234","24234","txn",NA,"genus","Lindisfarnia",NA,NA,"24234","genus","Lindisfarnia","23837","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Lindisfarnia",NA,NA,NA,NA,NA,NA,NA
"22698","24261","24261","txn",NA,"genus","Mandawacythere",NA,NA,"24261","genus","Mandawacythere","23837","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Mandawacythere",161.5,154.8,161.5,154.8,"Oxfordian",NA,NA
"22699","24158","24158","txn",NA,"genus","Herrigocyther",NA,NA,"24158","genus","Herrigocyther","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Herrigocyther",NA,NA,NA,NA,NA,NA,NA
"22700","24168","24168","txn",NA,"genus","Horrificiella",NA,NA,"24168","genus","Horrificiella","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Horrificiella",NA,NA,NA,NA,NA,NA,NA
"22701","24211","24211","txn",NA,"genus","Klieana",NA,NA,"24211","genus","Klieana","162923","6930","extinct",2,"Arthropoda","Ostracoda","Podocopida","Progonocytheridae","Klieana",161.5,154.8,141,139.1,"Oxfordian","Berriasian",NA
"22702","24173","24173","txn",NA,"genus","Hutsonia",NA,NA,"24173","genus","Hutsonia","162923","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","Progonocytheridae","Hutsonia",184.2,182.9,184.2,182.9,"Toarcian",NA,NA
"22703","24208","24208","txn",NA,"genus","Kinkelinella",NA,NA,"24208","genus","Kinkelinella","162923","6930","extinct",286,"Arthropoda","Ostracoda","Podocopida","Progonocytheridae","Kinkelinella",237,233.6,165.3,161.5,"Carnian","Callovian",NA
"22704","24242","24242","txn",NA,"genus","Looneyella",NA,NA,"24242","genus","Looneyella","162923","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","Progonocytheridae","Looneyella",NA,NA,NA,NA,NA,NA,NA
"22705","24219","24219","txn",NA,"genus","Kroemmelbeinella",NA,NA,"24219","genus","Kroemmelbeinella","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Kroemmelbeinella",NA,NA,NA,NA,NA,NA,NA
"22706","24224","24224","txn",NA,"genus","Leguminocythereis","Howe and Law 1936",NA,"24224","genus","Leguminocythereis","464352","64863","extinct",28,"Arthropoda","Ostracoda","Podocopida","Leguminocythereidae","Leguminocythereis",66,61.66,11.63,5.333,"Danian","Messinian",NA
"22707","24193","24193","txn",NA,"genus","Juvenix",NA,NA,"24193","genus","Juvenix","82085","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Juvenix",NA,NA,NA,NA,NA,NA,NA
"22708","24226","24226","txn",NA,"genus","Leptocythere",NA,NA,"24226","genus","Leptocythere","332830","6930","extant",16,"Arthropoda","Ostracoda","Podocopida","Leptocytheridae","Leptocythere",20.45,13.82,5.333,3.6,"Burdigalian","Zanclean",NA
"22709","24204","24204","txn",NA,"genus","Kemeroviana",NA,NA,"24204","genus","Kemeroviana","463585","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","Tomiellidae","Kemeroviana",NA,NA,NA,NA,NA,NA,NA
"22710","24180","24180","txn",NA,"genus","Iniella",NA,NA,"24180","genus","Iniella","463585","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","Tomiellidae","Iniella",NA,NA,NA,NA,NA,NA,NA
"22711","24262","24262","txn",NA,"genus","Mandelstamia",NA,NA,"24262","genus","Mandelstamia","82085","6930","extinct",18,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Mandelstamia",83.6,72.2,83.6,72.2,"Campanian",NA,NA
"22712","24268","24268","txn",NA,"genus","Marslatourella",NA,NA,"24268","genus","Marslatourella","82085","6930","extinct",1,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Marslatourella",168.2,165.3,168.2,165.3,"Bathonian",NA,NA
"22713","24151","24151","txn",NA,"genus","Hemikrithe",NA,NA,"24151","genus","Hemikrithe","82085","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Hemikrithe",NA,NA,NA,NA,NA,NA,NA
"22714","24237","24237","txn",NA,"genus","Ljubimovella",NA,NA,"24237","genus","Ljubimovella","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Ljubimovella",NA,NA,NA,NA,NA,NA,NA
"22715","24257","24257","txn",NA,"genus","Macrosarisa","Maddocks 1990",NA,"24257","genus","Macrosarisa","23837","6930","extant",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Macrosarisa",NA,NA,NA,NA,NA,NA,NA
"22716","24254","24254","txn",NA,"genus","Macrocypris",NA,NA,"24254","genus","Macrocypris","166233","6930","extant",67,"Arthropoda","Ostracoda","Podocopida","Macrocyprididae","Macrocypris",387.95,382.31,5.333,3.6,"Givetian","Zanclean",NA
"22717","24229","24229","txn",NA,"genus","Liasina",NA,NA,"24229","genus","Liasina","259381","6930","extinct",87,"Arthropoda","Ostracoda","Podocopida","Pontocyprididae","Liasina",199.5,192.9,182.9,174.7,"Sinemurian","Toarcian",NA
"22718","24264","24264","txn",NA,"genus","Mantelliana","Anderson 1966",NA,"24264","genus","Mantelliana","92637","6930","extinct",6,"Arthropoda","Ostracoda","Podocopida","Cyprideidae","Mantelliana",149.2,145.06,125.77,121.4,"Tithonian","Barremian",NA
"22719","24253","24253","txn",NA,"genus","Lycopterocypris",NA,NA,"24253","genus","Lycopterocypris","98353","6930","extinct",3,"Arthropoda","Ostracoda","Podocopida","Cyprididae","Lycopterocypris",137.05,132.6,72.2,66,"Valanginian","Maastrichtian",NA
"22720","24200","24200","txn",NA,"genus","Kassinina",NA,NA,"24200","genus","Kassinina","98353","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","Cyprididae","Kassinina",NA,NA,NA,NA,NA,NA,NA
"22721","24267","24267","txn",NA,"genus","Margoplanitia",NA,NA,"24267","genus","Margoplanitia","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Margoplanitia",NA,NA,NA,NA,NA,NA,NA
"22722","24216","24216","txn",NA,"genus","Krausellina",NA,NA,"24216","genus","Krausellina","23837","6930","extinct",0,"Arthropoda","Ostracoda","Podocopida","NO_FAMILY_SPECIFIED","Krausellina",NA,NA,NA,NA,NA,NA,NA
